date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:57	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%2265c5-61b9c05027723-gzip%22	https://doccure.dreamstechnologies.com/html/template/assets/css/aos.css	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/css/aos.css	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:14:58	1084941/1084941	---MCZ	200	added ('OK')	text/css	etag:W/%221379f4-61b9c05029663-gzip%22	https://doccure.dreamstechnologies.com/html/template/assets/css/custom.css	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/css/custom.css	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:14:58	4334/4334	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210ee-61b9c0510a02d%22	https://doccure.dreamstechnologies.com/html/template/assets/img/logo-01.svg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/logo-01.svg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:14:58	86936/86936	---M--	200	added ('OK')	image/jpeg	etag:%2215398-61b9c050b50c9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-01.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-01.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:14:59	37797/37797	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-2.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-2.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:14:59	104377/104377	---M--	200	added ('OK')	image/jpeg	etag:%22197b9-61b9c050b50c9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-02.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-02.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:14:59	38550/38550	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-3.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-3.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:14:59	112395/112395	---M--	200	added ('OK')	image/jpeg	etag:%221b70b-61b9c050b50c9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-03.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-03.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:00	50451/50451	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-5.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-5.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:00	142393/142393	---M--	200	added ('OK')	image/jpeg	etag:%2222c39-61b9c050b50c9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-04.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-04.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:00	75547/75547	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-6.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-6.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:00	115117/115117	---M--	200	added ('OK')	image/jpeg	etag:%221c1ad-61b9c050b606a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-05.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-05.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:01	48680/48680	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-7.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-7.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:01	126569/126569	---M--	200	added ('OK')	image/jpeg	etag:%221ee69-61b9c050b606a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-06.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-06.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:01	38646/38646	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-8.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-8.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:01	94580/94580	---M--	200	added ('OK')	image/jpeg	etag:%2217174-61b9c050b606a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-07.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-07.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:01	44775/44775	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-9.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-9.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:02	130182/130182	---M--	200	added ('OK')	image/jpeg	etag:%221fc86-61b9c050b606a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-08.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-08.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:02	41972/41972	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-10.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-10.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:02	43484/43484	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-11.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-11.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:03	102438/102438	---M--	200	added ('OK')	image/jpeg	etag:%2219026-61b9c050b700a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-09.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-09.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:03	117824/117824	---M--	200	added ('OK')	image/jpeg	etag:%221cc40-61b9c050b700a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-10.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-10.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:03	96832/96832	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-12.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-12.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:03	88736/88736	---M--	200	added ('OK')	image/jpeg	etag:%2215aa0-61b9c050b700a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-11.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-11.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:04	63545/63545	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/pharmacy-index.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/pharmacy-index.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:04	103017/103017	---M--	200	added ('OK')	image/jpeg	etag:%2219269-61b9c050b700a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-12.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-12.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:05	55897/55897	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-13.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-13.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:05	43199/43199	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/index-14.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/index-14.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:05	124736/124736	---M--	200	added ('OK')	image/jpeg	etag:%221e740-61b9c050b7faa%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-13.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-13.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:05	95941/95941	---M--	200	added ('OK')	image/jpeg	etag:%22176c5-61b9c050b7faa%22	https://doccure.dreamstechnologies.com/html/template/assets/img/home/home-14.jpg	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/assets/img/home/home-14.jpg	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:06	41169/41169	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-dashboard.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-dashboard.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:06	54566/54566	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:13%20GMT	https://doccure.dreamstechnologies.com/html/template/appointments.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/appointments.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:06	39194/39194	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/available-timings.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/available-timings.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:06	41921/41921	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/my-patients.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/my-patients.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:07	58880/58880	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/patient-profile.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/patient-profile.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:07	49228/49228	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/chat-doctor.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/chat-doctor.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:07	34530/34530	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/invoices.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/invoices.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:07	30364/30364	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-profile-settings.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-profile-settings.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:08	31527/31527	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/reviews.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/reviews.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:08	18343/18343	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-register.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-register.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:08	36889/36889	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-blog.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-blog.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:09	28862/28862	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/blog-details.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/blog-details.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:09	30696/30696	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-add-blog.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-add-blog.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:10	66736/66736	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/patient-dashboard.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/patient-dashboard.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:10	34070/34070	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/map-grid.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/map-grid.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:10	29696/29696	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/map-list.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/map-list.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:10	31290/31290	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/search.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/search.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:11	35944/35944	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/search-2.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/search-2.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:11	41892/41892	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-profile.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-profile.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:12	39959/39959	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-profile-2.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-profile-2.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:12	26045/26045	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/booking.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/booking.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:12	27106/27106	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/booking-2.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/booking-2.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:13	26006/26006	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/checkout.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/checkout.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:13	22223/22223	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/booking-success.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/booking-success.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:13	38144/38144	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/favourites.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/favourites.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:14	48490/48490	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/chat.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/chat.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:14	28409/28409	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/profile-settings.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/profile-settings.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:15	25981/25981	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/change-password.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/change-password.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:15	37983/37983	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/pharmacy-details.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/pharmacy-details.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:16	28388/28388	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/pharmacy-search.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/pharmacy-search.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:16	36263/36263	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/product-all.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/product-all.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:16	30266/30266	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/product-description.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/product-description.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:17	28174/28174	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/cart.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/cart.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:17	26225/26225	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/product-checkout.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/product-checkout.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:17	22051/22051	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/payment-success.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/payment-success.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:18	18356/18356	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/pharmacy-register.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/pharmacy-register.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:18	33876/33876	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:13%20GMT	https://doccure.dreamstechnologies.com/html/template/about-us.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/about-us.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:18	20156/20156	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/contact-us.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/contact-us.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:19	23593/23593	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/voice-call.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/voice-call.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:19	23608/23608	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/video-call.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/video-call.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:19	24443/24443	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/invoice-view.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/invoice-view.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:20	16024/16024	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/login-email.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/login-email.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:20	16327/16327	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/login-phone.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/login-phone.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:20	18180/18180	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/doctor-signup.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/doctor-signup.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
15:15:21	16091/16091	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2005:26:14%20GMT	https://doccure.dreamstechnologies.com/html/template/patient-signup.html	C:/My%20Web%20Sites/dr1/doccure.dreamstechnologies.com/html/template/patient-signup.html	(from https://doccure.dreamstechnologies.com/html/template/index.html)
